user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,failed_login_count,successful_login_count,mfa_failure_count,average_iam_risk,maximum_iam_risk,total_iam_events,total_firewall_events,firewall_deny_count,firewall_threat_count,total_bytes_sent,total_bytes_received,total_endpoint_alerts,critical_endpoint_alerts,high_endpoint_alerts,invalid_resolution_alerts,hostname_endpoint_alerts,authentication_risk,network_risk,endpoint_risk,iam_risk_contribution,zero_trust_risk_score,risk_level,zero_trust_action,insider_threat_indicator,signal_failed_login,signal_mfa_failure,signal_high_iam_risk,signal_firewall_deny,signal_firewall_threat,signal_endpoint_alert,signal_critical_endpoint,signal_high_endpoint,signal_extreme_iam_risk,insider_threat_score,insider_risk_level,recommended_action,security_signal_count,threat_confidence,threat_classification,threat_explanation,priority
EMP12762,nathaniel.jhaveri55,Nathaniel Jhaveri,Marketing,Officer,Work From Home,LPT-12762,DEV-79833,Disabled,2023-02-14 21:39:51,22-Apr-2024 08:28:23,manager348,9.0,5.0,6.0,40.0,100.0,14.0,11.0,5.0,0.0,117766043.0,170760881.0,7.0,0.0,0.0,0.0,6.0,87.0,15.0,14.0,20.0,100.0,CRITICAL,BLOCK,1,1,1,0,1,0,1,0,0,1,99.0,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,9 failed login attempts + 6 MFA failures + 5 firewall DENY events + 7 endpoint alerts + maximum IAM risk 100/100,1
EMP11073,rachit.shanker56,Rachit Shanker,IT Support,Executive,Remote,WS-11073,DEV 46747,Active,1646993435,,manager786,17.0,39.0,28.0,56.86153846153846,100.0,65.0,12.0,3.0,1.0,129170513.0,101182905.0,1.0,0.0,0.0,0.0,0.0,281.0,19.0,2.0,28.43076923076923,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,98.37,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,17 failed login attempts + 28 MFA failures + 1 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,1
EMP12302,jeremiah.barman92,Jeremiah Barman,Human Resources,Specialist,Warehouse,VDR-12302,DEV59842,Active,09-16-2021 12:37:49 PM,,  manager924  ,3.0,3.0,2.0,59.5,100.0,6.0,17.0,3.0,4.0,313407096.0,268008689.0,5.0,0.0,1.0,1.0,4.0,29.0,49.0,18.0,29.75,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,1,1,97.9,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 2 MFA failures + 4 firewall threat events + 5 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP10021,alexander.sha81,Alexander Sha,IT,Engineer,Head_Office,LPT-10021,DEV 53309,Live,1641725682,,manager597,1.0,5.0,1.0,84.0,100.0,6.0,9.0,2.0,3.0,96219484.0,136515445.0,5.0,1.0,2.0,1.0,4.0,12.0,36.0,41.0,42.0,100.0,CRITICAL,BLOCK,0,0,0,1,0,1,1,1,1,1,97.8,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,average IAM risk 84/100 + 3 firewall threat events + 5 endpoint alerts + 2 high-severity endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,1
EMP11262,devansh.ganguly55,Devansh Ganguly,Sales,Administrator,branch office,WS-11262,,Enabled,,,  manager631  ,4.0,4.0,5.0,48.875,80.0,8.0,12.0,7.0,0.0,168922816.0,207431598.0,5.0,1.0,1.0,0.0,5.0,55.0,21.0,33.0,24.4375,100.0,CRITICAL,BLOCK,1,1,1,0,1,0,1,1,1,0,97.78,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 5 MFA failures + 7 firewall DENY events + 5 endpoint alerts + 1 high-severity endpoint alerts + 1 critical endpoint alerts,1
EMP11583,hemang.bansal35,Hemang Bansal,Human Resources,Trainee,Warehouse,VDR-11583,DEV84136,Live,31/05/2024 08:58,,,26.0,34.0,35.0,43.21212121212121,100.0,66.0,6.0,1.0,1.0,118201749.0,53602061.0,3.0,0.0,0.0,2.0,3.0,375.0,13.0,6.0,21.60606060606061,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,97.64,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,26 failed login attempts + 35 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP11005,xalak.gill58,Xalak Gill,Call Center,Analyst,Remote,LPT-11005,DEV 85695,Left,1659863141,,MANAGER929,22.0,30.0,25.0,48.083333333333336,100.0,60.0,6.0,0.0,0.0,105745383.0,100569258.0,4.0,0.0,1.0,1.0,3.0,285.0,0.0,16.0,24.041666666666668,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,97.62,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,22 failed login attempts + 25 MFA failures + 4 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12017,abdul.anne24,Abdul Anne,Sales,Consultant,Remote,VDR-12017,DEV 30868,Working,1683427702,,,4.0,4.0,4.0,38.125,99.0,8.0,13.0,4.0,1.0,150793923.0,85715714.0,5.0,1.0,1.0,1.0,4.0,48.0,22.0,33.0,19.0625,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,1,1,97.62,CRITICAL,BLOCK,7,VERY HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 4 MFA failures + 1 firewall threat events + 5 endpoint alerts + 1 high-severity endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 99/100,1
EMP11547,ryan.rau52,Ryan Rau,Human Resources,Consultant,Remote,WS-11547,DEV18559,A,2025-07-18 16:46:50,not available,manager818,20.0,42.0,24.0,57.53623188405797,100.0,69.0,7.0,2.0,0.0,194735129.0,108662526.0,2.0,0.0,1.0,0.0,2.0,268.0,6.0,12.0,28.768115942028984,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,97.51,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,20 failed login attempts + 24 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12683,meghana.grewal81,Meghana Grewal,Legal,Administrator,Data_Center,LPT-12683,DEV28594,Working,1744484438,,manager559,3.0,3.0,4.0,55.285714285714285,97.0,7.0,10.0,4.0,1.0,52717574.0,165467015.0,7.0,1.0,1.0,0.0,5.0,43.0,22.0,37.0,27.642857142857142,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,1,1,97.06,CRITICAL,BLOCK,7,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 4 MFA failures + 1 firewall threat events + 7 endpoint alerts + 1 high-severity endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 97/100,1
EMP11360,osha.dutta17,Osha Dutta,Call Center,Officer,,WS-11360,DEV-56447,A,12-05-2025 06:46:12 AM,,manager829,12.0,43.0,23.0,51.82258064516129,100.0,62.0,5.0,1.0,1.0,30204828.0,113006897.0,2.0,0.0,0.0,0.0,2.0,221.0,13.0,4.0,25.911290322580644,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,96.36,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,12 failed login attempts + 23 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,1
EMP10800,naveen.bains15,Naveen Bains,Finance,Analyst,Data_Center,WS-10800,,Enabled,03-07-2021 09:38:00 PM,,unknown,6.0,3.0,4.0,81.66666666666667,100.0,9.0,12.0,4.0,1.0,247164282.0,277862279.0,6.0,0.0,0.0,1.0,6.0,58.0,22.0,12.0,40.833333333333336,100.0,CRITICAL,BLOCK,1,1,1,1,0,1,1,0,0,1,96.33,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,6 failed login attempts + 4 MFA failures + average IAM risk 82/100 + 1 firewall threat events + 6 endpoint alerts + maximum IAM risk 100/100,1
EMP10772,gagan_bhandari75,Gagan Bhandari,Operations,Consultant,data center,VDR-10772,DEV 97274,Live,31/08/2024 00:47,,manager411,27.0,38.0,28.0,50.6025641025641,100.0,78.0,8.0,1.0,1.0,45778486.0,31183047.0,2.0,0.0,0.0,0.0,1.0,331.0,13.0,4.0,25.30128205128205,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,96.12,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,27 failed login attempts + 28 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,1
EMP11218,karan.goda65,Karan Goda,Mkt,Administrator,Regional_Office,WS-11218,,D,2023-07-12 11:30:18,07-18-2023 10:30:35 PM,,4.0,5.0,5.0,44.11111111111112,100.0,9.0,6.0,1.0,0.0,24194806.0,133027170.0,5.0,2.0,0.0,0.0,4.0,55.0,3.0,40.0,22.05555555555556,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,1,0,1,95.82,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 5 MFA failures + 5 endpoint alerts + 2 critical endpoint alerts + maximum IAM risk 100/100,1
EMP11130,radhika.sampath31,Radhika Sampath,IT,Consultant,Data_Center,VDR-11130,DEV11052,Active,2022-06-18 08:11:46,,manager184,5.0,8.0,8.0,51.0,93.0,13.0,7.0,0.0,1.0,12698954.0,67736387.0,6.0,1.0,0.0,1.0,5.0,81.0,10.0,27.0,25.5,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,0,1,95.2,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,5 failed login attempts + 8 MFA failures + 1 firewall threat events + 6 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 93/100,1
EMP10291,upasna_krishnamurthy12,Upasna Krishnamurthy,Finance,Director,Data Center,VDR-10291,DEV82710,Live,2020/11/16,not available,MANAGER462,17.0,35.0,19.0,50.67796610169491,100.0,59.0,15.0,3.0,0.0,132747824.0,251560790.0,3.0,0.0,0.0,0.0,3.0,218.0,9.0,6.0,25.338983050847457,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,95.14,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,17 failed login attempts + 19 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP11138,pooja.bassi47,Pooja Bassi,Operations,Administrator,Head Office,LPT-11138,,Live,,,unknown,5.0,3.0,6.0,50.3,100.0,10.0,16.0,6.0,1.0,190999644.0,194836928.0,3.0,0.0,1.0,1.0,3.0,67.0,28.0,14.0,25.15,100.0,CRITICAL,BLOCK,1,1,1,0,1,1,1,0,1,1,95.06,CRITICAL,BLOCK,7,VERY HIGH,LIKELY INSIDER THREAT,5 failed login attempts + 6 MFA failures + 6 firewall DENY events + 1 firewall threat events + 3 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP10408,akshay.sarraf2,Akshay Sarraf,Procurement,Specialist,Warehouse,WS-10408.CORP.LOCAL,DEV 24748,Live,1617618864,not available,manager696,15.0,51.0,26.0,53.85135135135136,100.0,74.0,2.0,1.0,0.0,27335349.0,4907456.0,2.0,0.0,1.0,0.0,0.0,257.0,3.0,12.0,26.92567567567568,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,94.77,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,15 failed login attempts + 26 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP10203,samaksh.subramanian60,Samaksh Subramanian,Call Center,Consultant,Branch Office,VDR-10203,,A,13/07/2026 09:56,,,20.0,38.0,21.0,53.435483870967744,100.0,62.0,6.0,1.0,0.0,132160940.0,126507953.0,2.0,0.0,1.0,0.0,2.0,247.0,3.0,12.0,26.717741935483872,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,94.69,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,20 failed login attempts + 21 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12083,mohini.minhas94,Mohini Minhas,Procurement,Manager,Head Office,LPT-12083,DEV94267,A,17/03/2026 07:21,,unknown,26.0,35.0,27.0,43.13432835820896,100.0,67.0,8.0,1.0,1.0,141156822.0,76761240.0,2.0,0.0,0.0,0.0,2.0,319.0,13.0,4.0,21.56716417910448,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,94.63,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,26 failed login attempts + 27 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,1
EMP10575,mahika_choudhary53,Mahika Choudhary,Customer Support,Director,,LPT-10575.CORP.LOCAL,DEV31400,Live,2025-06-30 00:33:54,,manager487,3.0,1.0,4.0,75.4,98.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,43.0,0.0,46.0,37.7,100.0,CRITICAL,BLOCK,1,1,1,1,0,0,1,1,1,1,94.08,CRITICAL,BLOCK,7,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 4 MFA failures + average IAM risk 75/100 + 4 endpoint alerts + 1 high-severity endpoint alerts + 2 critical endpoint alerts + maximum IAM risk 98/100,1
EMP10472,aryan.gour66,Aryan Gour,Brand,Officer,Work_From_Home,WS-10472,DEV82559,Enabled,16/09/2021 03:22,not available,manager831,25.0,53.0,30.0,44.34146341463415,100.0,82.0,8.0,3.0,0.0,106002236.0,116457329.0,3.0,0.0,0.0,0.0,2.0,335.0,9.0,6.0,22.170731707317078,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,93.87,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,25 failed login attempts + 30 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP11001,aarush.prashad25,Aarush Prashad,Procurement,Executive,WORK FROM HOME,VDR-11001,DEV 81188,Left,2020-01-27T12:19:55,21-Jun-2022 04:14:18,,20.0,51.0,23.0,47.30769230769231,100.0,78.0,4.0,1.0,0.0,59006568.0,63872612.0,2.0,0.0,1.0,0.0,1.0,261.0,3.0,12.0,23.653846153846157,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,93.46,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,20 failed login attempts + 23 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12654,charvi.tella63,Charvi Tella,Human Resources,Director,Branch Office,LPT-12654,DEV48604,Live,08-14-2024 03:34:47 PM,,MANAGER395,6.0,3.0,6.0,66.5,95.0,10.0,5.0,3.0,1.0,17827399.0,82661433.0,2.0,0.0,1.0,0.0,1.0,72.0,19.0,12.0,33.25,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,1,1,93.3,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,6 failed login attempts + 6 MFA failures + 1 firewall threat events + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 95/100,1
EMP10322,bakhshi.dora47,Bakhshi Dora,Customer Support,Analyst,Work From Home,VDR-10322,DEV 67850,Live,2023-08-13 21:49:53,,manager949,16.0,54.0,29.0,49.35064935064935,100.0,77.0,9.0,1.0,1.0,29712095.0,142348047.0,1.0,0.0,0.0,0.0,1.0,283.0,13.0,2.0,24.675324675324678,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,92.87,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,16 failed login attempts + 29 MFA failures + 1 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,1
EMP11313,gautami.sodhi74,Gautami Sodhi,Research and Development,Officer,remote,WS-11313,DEV-91065,Terminated,03-04-2021 08:35:44 AM,1732657377,manager485,2.0,3.0,5.0,38.625,99.0,8.0,13.0,1.0,3.0,236320788.0,149760886.0,3.0,1.0,0.0,0.0,2.0,45.0,33.0,21.0,19.3125,100.0,CRITICAL,BLOCK,0,0,1,0,0,1,1,1,0,1,92.72,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,5 MFA failures + 3 firewall threat events + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 99/100,1
EMP10781,,Rohan Wali,Innovation,Consultant,Head Office,WS-10781,DEV17213,Live,2021/08/29,,manager327,21.0,28.0,22.0,48.49122807017544,100.0,57.0,5.0,2.0,0.0,14952529.0,19410613.0,3.0,0.0,0.0,0.0,3.0,259.0,6.0,6.0,24.24561403508772,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,92.7,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,21 failed login attempts + 22 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP12870,yochana_goda80,Yochana Goda,Research and Development,Executive,Branch_Office,WS-12870,DEV25640,Working,,,manager244,2.0,4.0,3.0,48.42857142857143,100.0,7.0,14.0,7.0,4.0,156428921.0,168698855.0,1.0,0.0,1.0,0.0,1.0,31.0,61.0,10.0,24.214285714285715,100.0,CRITICAL,BLOCK,0,0,1,0,1,1,1,0,1,1,92.69,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 MFA failures + 7 firewall DENY events + 4 firewall threat events + 1 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP11210,warda.bora45,Warda Bora,Sales,Engineer,regional office,VDR-11210,DEV-11883,Working,2023/02/04,,manager414,4.0,2.0,6.0,42.71428571428572,88.0,7.0,8.0,2.0,0.0,142775707.0,46369816.0,7.0,2.0,0.0,0.0,6.0,62.0,6.0,44.0,21.357142857142858,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,1,0,0,92.54,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 6 MFA failures + 7 endpoint alerts + 2 critical endpoint alerts,1
EMP12895,max.kant36,Max Kant,Finance,Trainee,Data Center,WS-12895.CORP.LOCAL,,Left,10-13-2021 06:51:00 PM,1753189452,manager102,21.0,36.0,23.0,50.25373134328358,100.0,67.0,1.0,0.0,0.0,23776712.0,31510820.0,2.0,0.0,1.0,0.0,0.0,266.0,0.0,12.0,25.12686567164179,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,1,1,92.05,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,21 failed login attempts + 23 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12337,yashica.kata81,Yashica Kata,Accounts,Executive,Regional Office,WS-12337,DEV-63087,Enabled,22/07/2021,not available,,5.0,2.0,4.0,71.0,100.0,9.0,11.0,2.0,2.0,323713760.0,253017085.0,4.0,0.0,0.0,0.0,3.0,53.0,26.0,8.0,35.5,100.0,CRITICAL,BLOCK,1,1,1,1,0,1,1,0,0,1,91.2,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,5 failed login attempts + 4 MFA failures + average IAM risk 71/100 + 2 firewall threat events + 4 endpoint alerts + maximum IAM risk 100/100,1
EMP10585,jagdish.reddy67,Jagdish Reddy,Human Resources,Administrator,data center,VDR-10585,,Live,1591818934,not available,,3.0,4.0,6.0,55.25,95.0,8.0,8.0,2.0,2.0,42171230.0,85307380.0,4.0,0.0,1.0,0.0,4.0,57.0,26.0,16.0,27.625,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,1,1,91.05,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 6 MFA failures + 2 firewall threat events + 4 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 95/100,1
EMP11822,chatresh.cheema43,Chatresh Cheema,Procurement,Trainee,Remote,VDR-11822,,Live,2020-06-07 04:35:53,not available,,6.0,7.0,5.0,50.06666666666667,100.0,15.0,11.0,2.0,1.0,138084229.0,151292560.0,3.0,0.0,1.0,0.0,3.0,65.0,16.0,14.0,25.03333333333333,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,1,1,91.01,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,6 failed login attempts + 5 MFA failures + 1 firewall threat events + 3 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP12144,krishna_gala53,Krishna Gala,Marketing,Officer,WAREHOUSE,LPT-12144,DEV 10044,Live,,,,20.0,32.0,20.0,59.642857142857146,100.0,56.0,11.0,3.0,0.0,151350026.0,274274265.0,1.0,0.0,0.0,1.0,1.0,240.0,9.0,2.0,29.821428571428573,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,90.93,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,20 failed login attempts + 20 MFA failures + 1 endpoint alerts + maximum IAM risk 100/100,1
EMP12964,samarth.patla52,Samarth Patla,Legal,Engineer,Branch Office,VDR-12964,DEV78066,Enabled,2021-02-25 13:17:26,not available,unknown,5.0,1.0,4.0,48.85714285714285,100.0,7.0,15.0,3.0,3.0,260908041.0,230369334.0,2.0,0.0,0.0,0.0,1.0,53.0,39.0,4.0,24.428571428571427,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,90.77,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,5 failed login attempts + 4 MFA failures + 3 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,1
EMP11558,neelima.divan52,Neelima Divan,Brand,Specialist,head office,LPT-11558,DEV 39651,Active,,not available,MANAGER436,3.0,5.0,4.0,33.55555555555556,97.0,9.0,7.0,1.0,0.0,55235097.0,93313487.0,8.0,1.0,3.0,1.0,6.0,43.0,3.0,55.0,16.77777777777778,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,1,1,1,90.71,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 4 MFA failures + 8 endpoint alerts + 3 high-severity endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 97/100,1
EMP10593,christopher.mital34,Christopher Mital,Customer Support,Consultant,Data_Center,LPT-10593,DEV 93627,Working,1774776550,,manager119,5.0,2.0,6.0,47.75,100.0,8.0,9.0,3.0,2.0,110927903.0,210636125.0,3.0,0.0,0.0,1.0,3.0,67.0,29.0,6.0,23.875,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,90.55,CRITICAL,BLOCK,5,HIGH,LIKELY INSIDER THREAT,5 failed login attempts + 6 MFA failures + 2 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP12961,chatura.char56,Chatura Char,Operations,Consultant,REGIONAL OFFICE,LPT-12961,DEV98510,Working,05/03/2021,,manager858,4.0,3.0,5.0,56.44444444444444,100.0,9.0,10.0,2.0,1.0,103777068.0,149015746.0,3.0,1.0,0.0,1.0,3.0,55.0,16.0,21.0,28.22222222222222,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,0,1,90.29,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 5 MFA failures + 1 firewall threat events + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,1
EMP12567,sara.borah1,Sara Borah,IT,Analyst,head office,,DEV 78025,Active,2022-06-25 06:02:35,,manager512,25.0,32.0,22.0,56.36363636363637,100.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,279.0,0.0,6.0,28.181818181818183,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,90.27,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,25 failed login attempts + 22 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP11298,harrison.varughese13,Harrison Varughese,Procurement,Trainee,remote,VDR-11298,DEV-46068,Active,1765111521,,,17.0,45.0,27.0,55.7,100.0,70.0,4.0,0.0,0.0,93228435.0,101867743.0,3.0,0.0,0.0,0.0,2.0,274.0,0.0,6.0,27.85,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,90.14,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,17 failed login attempts + 27 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,1
EMP11731,,Mahika Bhargava,Sales,Manager,DATA CENTER,VDR-11731,,Enabled,2024/03/25,not available,manager576,3.0,5.0,7.0,60.1,100.0,10.0,11.0,1.0,2.0,126758125.0,221464058.0,2.0,1.0,0.0,1.0,1.0,64.0,23.0,19.0,30.05,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,0,1,90.02,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 7 MFA failures + 2 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,1
EMP11140,anusha.roy27,Anusha Roy,Procurement,Director,head office,LPT-11140,DEV-27102,A,12-Feb-2025 20:04:47,,manager700,3.0,5.0,4.0,49.55555555555556,91.0,9.0,14.0,3.0,2.0,309338387.0,104438786.0,3.0,1.0,0.0,0.0,2.0,43.0,29.0,21.0,24.77777777777778,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,0,1,89.91,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,3 failed login attempts + 4 MFA failures + 2 firewall threat events + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 91/100,1
EMP12578,krisha.bansal35,Krisha Bansal,Legal,Director,data center,LPT-12578,DEV17034,Active,2024-09-06T10:58:23,,manager759,4.0,3.0,6.0,58.0,100.0,8.0,7.0,0.0,1.0,89684412.0,162527401.0,4.0,1.0,0.0,0.0,4.0,62.0,10.0,23.0,29.0,100.0,CRITICAL,BLOCK,1,1,1,0,0,1,1,1,0,1,89.6,CRITICAL,BLOCK,6,VERY HIGH,LIKELY INSIDER THREAT,4 failed login attempts + 6 MFA failures + 1 firewall threat events + 4 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,1
EMP10928,baljiwan_das61,Baljiwan Das,Sales,Trainee,,WS-10928,,Enabled,01-Jan-2025 14:18:46,,manager897,6.0,3.0,4.0,72.1,100.0,10.0,11.0,3.0,1.0,152317323.0,139299609.0,2.0,0.0,1.0,0.0,2.0,58.0,19.0,12.0,36.05,100.0,CRITICAL,BLOCK,1,1,1,1,0,1,1,0,1,1,89.42,CRITICAL,BLOCK,7,VERY HIGH,LIKELY INSIDER THREAT,6 failed login attempts + 4 MFA failures + average IAM risk 72/100 + 1 firewall threat events + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,1
EMP11665,oni_goda48,Oni Goda,Human Resources,Executive,Branch_Office,VDR-11665.CORP.LOCAL,DEV49335,Working,2021-04-09 10:29:03,,manager909,8.0,31.0,20.0,56.75,100.0,48.0,2.0,2.0,0.0,79366665.0,24.0,4.0,0.0,0.0,0.0,0.0,180.0,6.0,8.0,28.375,100.0,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,89.35,CRITICAL,BLOCK,4,HIGH,LIKELY INSIDER THREAT,8 failed login attempts + 20 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,1
